,Id,Target
20142,41594_534_E4_2,19 25
20143,41594_552_E4_2,19 25
20144,41594_552_E4_3,19 25
20145,31679_896_F4_1,19 1 0
20146,31679_896_F4_2,19 1 0
20147,31679_1773_D1_1,19 1 0
20148,31679_1773_D1_6,19 1 0
20149,67711_1258_C10_2,25
20150,67711_1258_C10_3,25
20151,67711_1339_H4_1,25
20152,67711_1339_H4_2,25
20153,67711_1249_C10_1,25
20154,67711_1249_C10_3,25
20155,39973_473_B2_1,4 0
20156,39973_473_B2_2,4 0
20157,39973_470_B2_1,4 0
20158,39973_470_B2_2,4 0
20159,39973_468_B2_3,4 0
20160,39973_468_B2_4,4 0
20161,39973_si29_B4_3,4 0
20162,39973_si29_B4_4,4 0
20163,39973_si29_B4_14,4 0
20164,39973_si29_B4_16,4 0
20165,39973_si29_B6_3,4 0
20166,39973_si29_B6_4,4 0
20167,39973_si29_B6_13,4 0
20168,39973_si29_B6_14,4 0
20169,43433_526_G1_1,2
20170,43433_526_G1_2,2
20171,43433_528_G1_1,2
20172,43433_528_G1_3,2
20173,43433_545_G1_1,2
20174,43433_545_G1_2,2
20175,51690_769_C6_1,2
20176,51690_769_C6_2,2
20177,51690_761_C6_1,2
20178,51690_761_C6_3,2
20179,51690_757_C6_2,2
20180,51690_757_C6_3,2
20181,51690_915_C1_1,2
20182,51690_915_C1_2,2
20183,39923_460_A10_2,23
20184,39923_460_A10_3,23
20185,39923_465_A10_1,23
20186,39923_465_A10_2,23
20187,39923_467_A10_1,23
20188,39923_467_A10_2,23
20189,40067_752_B3_1,25 21
20190,40067_752_B3_2,25 21
20191,61280_1117_E6_9,25 21
20192,61280_1117_E6_10,25 21
20193,61280_1080_F9_1,25 21
20194,61280_1080_F9_2,25 21
20195,61280_1102_F9_1,25 21
20196,61280_1102_F9_6,25 21
20197,40119_471_F10_1,2
20198,40119_471_F10_3,2
20199,40119_412_F10_2,2
20200,40119_412_F10_3,2
20201,40119_419_F10_1,2
20202,40119_419_F10_3,2
20203,39082_560_D5_4,0
20204,39082_560_D5_5,0
20205,39082_551_D5_1,0
20206,39082_551_D5_3,0
20207,39082_554_D5_1,0
20208,39082_554_D5_2,0
20209,40399_517_F6_1,21
20210,40399_517_F6_2,21
20211,40399_520_F6_1,21
20212,40399_520_F6_2,21
20213,26915_299_B6_1,0
20214,26915_299_B6_2,0
20215,26915_300_B6_3,0
20216,26915_300_B6_4,0
20217,26915_298_B6_1,0
20218,26915_298_B6_2,0
20219,26587_213_G5_2,25
20220,26587_213_G5_1,25
20221,26587_212_G5_1,25
20222,26587_212_G5_2,25
20223,6756_8_B3_1,25 0
20224,6756_8_B3_2,25 0
20225,6756_7_B3_1,25 0
20226,6756_7_B3_2,25 0
20227,6756_9_B3_1,25 0
20228,6756_9_B3_2,25 0
20229,6756_344_E2_1,25 0
20230,6756_344_E2_2,25 0
20231,50924_804_A10_1,0
20232,50924_804_A10_3,0
20233,50924_964_A10_1,0
20234,50924_964_A10_2,0
20235,50924_712_A10_1,0
20236,50924_712_A10_2,0
20237,53568_806_A7_1,0
20238,53568_806_A7_2,0
20239,53568_867_C4_1,0
20240,53568_867_C4_2,0
20241,53568_810_A7_2,0
20242,53568_810_A7_3,0
20243,53568_905_A10_1,0
20244,53568_905_A10_2,0
20245,14558_1758_F10_3,7
20246,14558_1758_F10_4,7
20247,14558_1756_F10_1,7
20248,14558_1756_F10_5,7
20249,31619_334_G7_1,0
20250,31619_334_G7_4,0
20251,31619_332_G7_1,0
20252,31619_332_G7_2,0
20253,31619_329_G7_1,0
20254,31619_329_G7_2,0
20255,31619_si10_E1_3,0
20256,31619_si10_E1_5,0
20257,31619_si10_E1_8,0
20258,31619_si10_E3_3,0
20259,31619_si10_E3_4,0
20260,31619_si10_E3_5,0
20261,46182_1687_E1_1,4
20262,46182_1687_E1_2,4
20263,46182_1605_A2_2,4
20264,46182_1605_A2_3,4
20265,46182_1615_A2_1,4
20266,46182_1615_A2_2,4
20267,66043_1230_E11_1,4
20268,66043_1230_E11_2,4
20269,66043_1233_F10_3,4
20270,66043_1233_F10_4,4
20271,66043_1236_F10_1,4
20272,66043_1236_F10_2,4
20273,1466_119_D1_1,2
20274,1466_119_D1_2,2
20275,1466_1081_D3_1,2
20276,1466_1081_D3_2,2
20277,1466_120_D1_1,2
20278,1466_120_D1_2,2
20279,41634_486_H4_1,25 23
20280,41634_486_H4_3,25 23
20281,41634_490_H4_3,25 23
20282,41634_490_H4_6,25 23
20283,41634_509_H4_1,25 23
20284,41634_509_H4_2,25 23
20285,4943_78_E1_1,21
20286,4943_78_E1_2,21
20287,4943_92_E1_1,21
20288,4943_92_E1_2,21
20289,4943_77_E1_1,21
20290,4943_77_E1_2,21
20291,40402_413_B11_1,25 5
20292,40402_413_B11_2,25 5
20293,40402_417_B11_1,25 5
20294,40402_417_B11_2,25 5
20295,40402_420_B11_1,25 5
20296,40402_420_B11_3,25 5
20297,55909_1801_B2_10_cr59c27943da3fb,0
20298,55909_1801_B2_28_cr59c27943da680,0
20299,55909_873_B3_2,0
20300,55909_873_B3_3,0
20301,55909_879_F9_1,0
20302,55909_879_F9_2,0
20303,19007_116_D10_1,25
20304,19007_116_D10_2,25
20305,19007_117_D10_1,25
20306,19007_117_D10_2,25
20307,19007_115_D10_1,25
20308,19007_115_D10_2,25
20309,4247_57_F10_1,25 0
20310,4247_57_F10_2,25 0
20311,4247_56_F10_1,25 0
20312,4247_56_F10_2,25 0
20313,4247_58_F10_1,25 0
20314,4247_58_F10_2,25 0
20315,5058_624_B3_1,25 0
20316,5058_624_B3_2,25 0
20317,5058_630_B3_1,25 0
20318,5058_630_B3_2,25 0
20319,5058_628_B3_1,25 0
20320,5058_628_B3_2,25 0
20321,39905_460_E9_1,25 2
20322,39905_460_E9_2,25 2
20323,39905_465_E9_1,25 2
20324,39905_465_E9_3,25 2
20325,39905_467_E9_1,25 2
20326,39905_467_E9_2,25 2
20327,6227_7_G6_1,25 0 21
20328,6227_7_G6_2,25 0 21
20329,6227_9_G6_1,25 0 21
20330,6227_9_G6_2,25 0 21
20331,46194_608_D11_1,25 18
20332,46194_608_D11_2,25 18
20333,46194_1177_H9_2,25 18
20334,46194_1177_H9_3,25 18
20335,46194_606_D11_1,25 18
20336,46194_606_D11_2,25 18
20337,42746_527_A3_3,19 25
20338,42746_527_A3_4,19 25
20339,42746_529_A3_1,19 25
20340,42746_529_A3_2,19 25
20341,42746_522_A3_1,19 25
20342,42746_522_A3_2,19 25
20343,49849_732_B8_1,0
20344,49849_732_B8_2,0
20345,49849_722_B8_1,0
20346,49849_722_B8_2,0
20347,49849_726_B8_1,0
20348,49849_726_B8_2,0
20349,49849_686_F5_1,0
20350,49849_686_F5_2,0
20351,38696_540_F11_1,23
20352,38696_540_F11_2,23
20353,38696_537_F11_1,23
20354,38696_537_F11_2,23
20355,38696_553_F11_1,23
20356,38696_553_F11_2,23
20357,39113_436_G10_1,25 0
20358,39113_436_G10_2,25 0
20359,39113_442_G10_1,25 0
20360,39113_442_G10_3,25 0
20361,39113_521_G10_1,25 0
20362,39113_521_G10_2,25 0
20363,74011_1569_A12_1,5 0
20364,74011_1569_A12_2,5 0
20365,74011_1558_E5_1,5 0
20366,74011_1558_E5_2,5 0
20367,74011_1565_A12_1,5 0
20368,74011_1565_A12_3,5 0
20369,30479_1715_A9_3_cr5964ab3128e68,25
20370,30479_1715_A9_14_cr57fd251f24681,25
20371,30479_1765_D6_1,25
20372,30479_1765_D6_3,25
20373,14764_134_G12_1,25 0
20374,14764_134_G12_2,25 0
20375,14764_135_G12_1,25 0
20376,14764_135_G12_2,25 0
20377,14764_133_G12_1,25 0
20378,14764_133_G12_2,25 0
20379,52151_816_E10_1,25 0
20380,52151_816_E10_2,25 0
20381,52151_777_E10_1,25 0
20382,52151_777_E10_2,25 0
20383,52151_790_E10_1,25 0
20384,52151_790_E10_2,25 0
20385,52151_916_C6_1,25 0
20386,52151_916_C6_2,25 0
20387,30111_1684_B1_1,2 0
20388,30111_1684_B1_2,2 0
20389,30112_320_D9_3,2 0
20390,30112_320_D9_5,2 0
20391,30112_340_D9_1,2 0
20392,30112_340_D9_2,2 0
20393,26776_1030_D3_6,7
20394,26776_1030_D3_8,7
20395,26776_607_C4_1,7
20396,26776_607_C4_2,7
20397,39270_763_C11_1,25 0 21
20398,39270_763_C11_2,25 0 21
20399,39270_737_C11_5,25 0 21
20400,39270_737_C11_6,25 0 21
20401,39270_751_E11_1,25 0 21
20402,39270_751_E11_2,25 0 21
20403,48113_807_B3_1,2
20404,48113_807_B3_2,2
20405,48113_1589_E1_1,2
20406,48113_1589_E1_4,2
20407,48113_846_B3_1,2
20408,48113_846_B3_2,2
20409,31137_333_C2_1,0
20410,31137_333_C2_2,0
20411,31137_331_C2_1,0
20412,31137_331_C2_2,0
20413,31137_330_C2_2,0
20414,31137_330_C2_3,0
20415,34572_1153_B2_2,25 7 0
20416,34572_1153_B2_3,25 7 0
20417,34572_1222_B12_2,25 7 0
20418,34572_1222_B12_3,25 7 0
20419,34572_1118_B2_1,25 7 0
20420,34572_1118_B2_2,25 7 0
20421,41955_805_C1_1,25 7 0
20422,41955_805_C1_2,25 7 0
20423,41955_1334_F1_1,25 7 0
20424,41955_1334_F1_2,25 7 0
20425,41955_736_C1_1,25 7 0
20426,41955_736_C1_2,25 7 0
20427,3750_1165_C4_1,0
20428,3750_1165_C4_2,0
20429,3750_73_F2_1,0
20430,3750_73_F2_2,0
20431,3750_71_F2_1,0
20432,3750_71_F2_2,0
20433,53198_1145_D12_2,7
20434,53198_1145_D12_4,7
20435,53198_861_C12_1,7
20436,53198_861_C12_2,7
20437,53198_880_C12_1,7
20438,53198_880_C12_2,7
20439,35738_436_H5_1,25
20440,35738_436_H5_2,25
20441,35738_442_H5_1,25
20442,35738_442_H5_2,25
20443,35738_521_H5_1,25
20444,35738_521_H5_2,25
20445,35677_389_D4_1,2
20446,35677_389_D4_2,2
20447,35677_381_D4_1,2
20448,35677_381_D4_2,2
20449,35677_398_D4_1,2
20450,35677_398_D4_2,2
20451,27916_274_F4_2,22 25 21
20452,27916_274_F4_1,22 25 21
20453,27916_275_F4_2,22 25 21
20454,27916_275_F4_1,22 25 21
20455,27916_273_F4_1,22 25 21
20456,27916_273_F4_2,22 25 21
20457,27914_274_E6_2,25 23 2
20458,27914_274_E6_1,25 23 2
20459,27914_275_E6_1,25 23 2
20460,27914_275_E6_2,25 23 2
20461,27914_273_E6_2,25 23 2
20462,27914_273_E6_1,25 23 2
20463,30292_563_H8_2,7 5
20464,30292_566_H8_7,7 5
20465,30292_566_H8_10,7 5
20466,30292_569_H8_1,7 5
20467,30292_569_H8_2,7 5
20468,29947_405_D9_1,25 0
20469,29947_405_D9_2,25 0
20470,29947_402_D9_1,25 0
20471,29947_402_D9_2,25 0
20472,29947_409_D9_2,25 0
20473,29947_409_D9_3,25 0
20474,71005_1512_H9_1,12 25 21
20475,71005_1512_H9_2,12 25 21
20476,71005_1487_C2_1,12 25 21
20477,71005_1487_C2_4,12 25 21
20478,29048_572_B2_1,0
20479,29048_572_B2_2,0
20480,29048_564_B2_2,0
20481,29048_587_B2_1,0
20482,29048_587_B2_2,0
20483,14893_623_B2_2,0
20484,14893_623_B2_3,0
20485,14893_620_B2_1,0
20486,14893_620_B2_2,0
20487,14893_627_B2_1,0
20488,14893_627_B2_2,0
20489,51825_877_A12_1,4
20490,51825_877_A12_2,4
20491,51825_834_A12_1,4
20492,51825_834_A12_2,4
20493,51825_856_C7_2,4
20494,51825_856_C7_4,4
20495,51825_915_H1_1,4
20496,51825_915_H1_2,4
20497,46051_1770_A9_1,6
20498,46051_1770_A9_2,6
20499,46051_1642_C4_24_cr57bc01c499d7f,6
20500,46051_1642_C4_28_cr57bc01caa282d,6
20501,30092_296_B5_3,6 4
20502,30092_296_B5_1,6 4
20503,30092_297_B5_1,6 4
20504,30092_297_B5_2,6 4
20505,30092_295_B5_1,6 4
20506,30092_295_B5_2,6 4
20507,12986_659_B4_1,0
20508,12986_659_B4_2,0
20509,12986_653_B4_1,0
20510,12986_653_B4_2,0
20511,12986_658_B4_1,0
20512,12986_658_B4_2,0
20513,2162_674_H1_1,0
20514,2162_674_H1_2,0
20515,2162_668_H1_1,0
20516,2162_668_H1_2,0
20517,2162_665_H1_1,0
20518,2162_665_H1_2,0
20519,4790_14_D12_1,0
20520,4790_14_D12_2,0
20521,4790_13_D12_1,0
20522,4790_13_D12_2,0
20523,4790_16_D12_1,0
20524,4790_16_D12_2,0
20525,64925_1151_G3_1,25
20526,64925_1151_G3_2,25
20527,64925_1154_G3_1,25
20528,64925_1154_G3_2,25
20529,64925_1252_B12_1,25
20530,64925_1252_B12_2,25
20531,29756_1610_H9_2,21
20532,29756_1610_H9_3,21
20533,29756_1682_B7_1,21
20534,29756_1682_B7_2,21
20535,50382_858_A9_1,7 21
20536,50382_858_A9_2,7 21
20537,50382_850_A9_1,7 21
20538,50382_850_A9_2,7 21
20539,50382_752_A8_1,7 21
20540,50382_752_A8_2,7 21
20541,50382_700_C3_6,7 21
20542,50382_700_C3_7,7 21
20543,791_1761_C4_1,3
20544,791_1761_C4_2,3
20545,791_1650_H2_43_cr57eab20774c24,3
20546,791_1650_H2_48_cr57eab20f3417e,3
20547,791_1632_C6_31,3
20548,791_1632_C6_32,3
20549,64246_1152_A7_1,19
20550,64246_1152_A7_2,19
20551,64246_1169_D12_2,19
20552,64246_1169_D12_3,19
20553,64246_1156_A7_1,19
20554,64246_1156_A7_2,19
20555,29666_369_G12_1,25 11 2
20556,29666_369_G12_2,25 11 2
20557,29666_365_G12_2,25 11 2
20558,29666_365_G12_4,25 11 2
20559,29666_364_G12_1,25 11 2
20560,29666_364_G12_2,25 11 2
20561,58384_1416_D9_5,25
20562,58384_1416_D9_6,25
20563,58384_1372_A11_1,25
20564,58384_1372_A11_2,25
20565,58384_1671_A10_1,25
20566,58384_1671_A10_2,25
20567,66927_1332_F8_1,25 0
20568,66927_1332_F8_2,25 0
20569,66927_1492_C6_3,25 0
20570,66927_1492_C6_5,25 0
20571,66927_1358_F8_1,25 0
20572,66927_1358_F8_2,25 0
20573,67231_1332_D8_1,25 0
20574,67231_1332_D8_2,25 0
20575,67231_1492_B6_6,25 0
20576,67231_1492_B6_7,25 0
20577,50530_816_F9_1,25 0 21
20578,50530_816_F9_2,25 0 21
20579,50530_777_F9_1,25 0 21
20580,50530_777_F9_2,25 0 21
20581,50530_790_F9_1,25 0 21
20582,50530_790_F9_2,25 0 21
20583,50530_901_A8_1,25 0 21
20584,50530_901_A8_2,25 0 21
20585,19918_997_F1_1,0
20586,19918_997_F1_2,0
20587,19918_1144_F2_1,0
20588,19918_1144_F2_2,0
20589,19918_954_E2_1,0
20590,19918_954_E2_2,0
20591,29135_271_B11_1,25 21
20592,29135_271_B11_2,25 21
20593,29135_272_B11_1,25 21
20594,29135_272_B11_2,25 21
20595,29135_270_B11_1,25 21
20596,29135_270_B11_2,25 21
20597,29136_405_E3_3,25 21
20598,29136_405_E3_4,25 21
20599,29136_402_E3_1,25 21
20600,29136_402_E3_3,25 21
20601,29136_409_E3_1,25 21
20602,29136_409_E3_3,25 21
20603,39103_1511_D4_1,25 21
20604,39103_1511_D4_2,25 21
20605,39103_517_H11_3,25 21
20606,39103_517_H11_5,25 21
20607,39103_520_H11_2,25 21
20608,39103_520_H11_3,25 21
20609,29140_296_F6_2,4
20610,29140_296_F6_1,4
20611,29140_297_F6_2,4
20612,29140_297_F6_1,4
20613,29140_295_F6_2,4
20614,29140_295_F6_1,4
20615,10499_971_G1_1,25 0
20616,10499_971_G1_2,25 0
20617,10499_932_G1_9,25 0
20618,10499_932_G1_10,25 0
20619,10499_924_G1_1,25 0
20620,10499_924_G1_2,25 0
20621,69322_1385_D8_4,25 0
20622,69322_1385_D8_5,25 0
20623,69322_1394_D8_3,25 0
20624,69322_1394_D8_4,25 0
20625,29779_1569_F8_1,25 4 0
20626,29779_1569_F8_2,25 4 0
20627,29779_1776_E1_1,25 4 0
20628,29779_1776_E1_3,25 4 0
20629,29779_1565_F8_1,25 4 0
20630,29779_1565_F8_2,25 4 0
20631,65012_1233_C3_7,25 4 0
20632,65012_1233_C3_8,25 4 0
20633,65012_1236_C3_1,25 4 0
20634,65012_1236_C3_2,25 4 0
20635,65012_1252_G12_2,25 4 0
20636,65012_1252_G12_4,25 4 0
20637,24385_1612_E6_2,4
20638,24385_1612_E6_4,4
20639,24385_1639_F5_3,4
20640,24385_1639_F5_4,4
20641,31608_405_G10_1,25 7
20642,31608_405_G10_2,25 7
20643,31608_402_G10_4,25 7
20644,31608_402_G10_5,25 7
20645,31608_409_G10_1,25 7
20646,31608_409_G10_2,25 7
20647,31609_405_E10_1,25 7
20648,31609_405_E10_2,25 7
20649,31609_402_E10_3,25 7
20650,31609_402_E10_4,25 7
20651,31609_409_E10_1,25 7
20652,31609_409_E10_2,25 7
20653,14788_1782_G2_4_cr596b64ab793c0,22 21
20654,14788_1782_G2_16_cr596b64ab798bd,22 21
20655,14788_1416_D4_5,22 21
20656,14788_1416_D4_7,22 21
20657,14788_123_F2_1,22 21
20658,14788_123_F2_2,22 21
20659,70341_1527_H7_1,0
20660,70341_1527_H7_2,0
20661,70341_1324_H10_1,0
20662,70341_1324_H10_2,0
20663,70341_1325_H10_1,0
20664,70341_1325_H10_2,0
20665,29716_548_A7_2,23
20666,29716_548_A7_3,23
20667,29716_1032_F1_1,23
20668,29716_1032_F1_2,23
20669,26378_625_D2_1,25 14
20670,26378_625_D2_2,25 14
20671,26378_631_D2_1,25 14
20672,26378_631_D2_2,25 14
20673,26378_629_D2_1,25 14
20674,26378_629_D2_2,25 14
20675,30948_769_A3_1,25 14
20676,30948_769_A3_2,25 14
20677,30948_761_A3_1,25 14
20678,30948_761_A3_2,25 14
20679,30948_757_A3_2,25 14
20680,30948_757_A3_3,25 14
20681,30948_701_D3_1,25 14
20682,30948_701_D3_2,25 14
20683,19881_299_A4_1,22
20684,19881_299_A4_2,22
20685,19881_298_A4_1,22
20686,19881_298_A4_2,22
20687,30574_319_G8_1,25 7 21
20688,30574_319_G8_4,25 7 21
20689,30574_320_G8_3,25 7 21
20690,30574_320_G8_4,25 7 21
20691,30574_340_G8_1,25 7 21
20692,30574_340_G8_2,25 7 21
20693,6365_1758_G5_2,25 7
20694,6365_1758_G5_4,25 7
20695,6365_1756_G5_1,25 7
20696,6365_1756_G5_2,25 7
20697,6365_1625_B3_2,25 7
20698,6365_1625_B3_3,25 7
20699,30566_326_H7_1,25
20700,30566_326_H7_2,25
20701,30566_321_H7_1,25
20702,30566_321_H7_2,25
20703,47328_643_D4_1,0
20704,47328_643_D4_2,0
20705,47328_645_D4_1,0
20706,47328_645_D4_2,0
20707,47328_644_D4_2,0
20708,47328_644_D4_3,0
20709,49977_775_B3_1,0
20710,49977_775_B3_2,0
20711,49977_760_B3_1,0
20712,49977_760_B3_2,0
20713,49977_756_B3_1,0
20714,49977_756_B3_2,0
20715,54597_863_G8_1,0
20716,54597_863_G8_2,0
20717,54597_861_B8_1,0
20718,54597_861_B8_2,0
20719,54597_880_B8_1,0
20720,54597_880_B8_3,0
20721,4805_1276_B7_4,0
20722,4805_1276_B7_5,0
20723,4805_1401_C2_2,0
20724,4805_1401_C2_3,0
20725,4805_1158_C2_2,0
20726,4805_1158_C2_3,0
20727,29242_1042_B1_1,0
20728,29242_1042_B1_2,0
20729,29242_1399_F1_1,0
20730,29242_1399_F1_2,0
20731,29242_564_A2_1,0
20732,29242_564_A2_4,0
20733,36954_430_F12_5,5
20734,36954_430_F12_6,5
20735,29728_548_H6_1,25 5
20736,29728_548_H6_2,25 5
20737,29728_505_H6_1,25 5
20738,29728_505_H6_2,25 5
20739,29728_508_H6_1,25 5
20740,29728_508_H6_2,25 5
20741,29729_271_H4_2,25 5
20742,29729_271_H4_1,25 5
20743,29729_272_H4_1,25 5
20744,29729_272_H4_2,25 5
20745,29729_270_H4_2,25 5
20746,29729_270_H4_1,25 5
20747,31685_374_E8_1,22 19 21
20748,31685_374_E8_2,22 19 21
20749,31685_371_E8_1,22 19 21
20750,31685_371_E8_2,22 19 21
20751,31685_372_E8_1,22 19 21
20752,31685_372_E8_2,22 19 21
20753,49202_1527_E10_1,0
20754,49202_1527_E10_2,0
20755,49202_1134_F9_1,0
20756,49202_1134_F9_2,0
20757,49202_1056_B3_1,0
20758,49202_1056_B3_2,0
20759,17872_1272_B5_2,19 16
20760,17872_1272_B5_3,19 16
20761,17872_1263_H1_2,19 16
20762,17872_1263_H1_3,19 16
20763,17872_1270_H1_2,19 16
20764,17872_1270_H1_3,19 16
20765,49003_1281_D10_1,19 16
20766,49003_1281_D10_4,19 16
20767,49003_1208_A1_1,19 16
20768,49003_1208_A1_2,19 16
20769,68859_1392_F11_1,20
20770,68859_1392_F11_2,20
20771,68859_1360_E7_1,20
20772,68859_1360_E7_3,20
20773,68859_1367_E7_1,20
20774,68859_1367_E7_2,20
20775,16860_1030_A8_1,22
20776,16860_1030_A8_3,22
20777,16860_135_C7_1,22
20778,16860_135_C7_2,22
20779,53643_1219_F3_1,0
20780,53643_1219_F3_2,0
20781,53643_1189_F3_1,0
20782,53643_1189_F3_3,0
20783,55468_1219_F1_1,0
20784,55468_1219_F1_2,0
20785,55468_1291_D4_2,0
20786,55468_1291_D4_3,0
20787,55468_1189_F1_1,0
20788,55468_1189_F1_2,0
20789,53999_1144_C9_1,6
20790,53999_1144_C9_2,6
20791,53999_962_B6_1,6
20792,53999_962_B6_2,6
20793,53999_970_B6_3,6
20794,53999_970_B6_5,6
20795,31038_380_F5_1,0
20796,31038_380_F5_2,0
20797,31038_382_F5_3,0
20798,31038_382_F5_4,0
20799,31038_397_F5_1,0
20800,31038_397_F5_2,0
20801,16787_651_D4_1,13 21
20802,16787_651_D4_3,13 21
20803,16787_652_D4_4,13 21
20804,16787_652_D4_5,13 21
20805,16787_656_D4_1,13 21
20806,16787_656_D4_3,13 21
20807,19123_116_H3_1,0
20808,19123_116_H3_2,0
20809,19123_117_H3_1,0
20810,19123_117_H3_2,0
20811,19123_115_H3_1,0
20812,19123_115_H3_2,0
20813,22602_640_E5_1,0
20814,22602_640_E5_2,0
20815,22602_642_E5_1,0
20816,22602_642_E5_2,0
20817,22602_641_E5_1,0
20818,22602_641_E5_3,0
20819,29789_602_G11_2,23
20820,29789_602_G11_3,23
20821,29789_583_G11_1,23
20822,29789_583_G11_2,23
20823,29789_598_G11_1,23
20824,29789_598_G11_2,23
20825,49973_775_A3_1,0
20826,49973_775_A3_2,0
20827,49973_760_A3_1,0
20828,49973_760_A3_3,0
20829,49973_756_A3_1,0
20830,49973_756_A3_2,0
20831,49532_823_A1_1,0
20832,49532_823_A1_2,0
20833,49532_753_D11_1,0
20834,49532_753_D11_2,0
20835,49532_739_D11_1,0
20836,49532_739_D11_2,0
20837,31217_333_C3_1,2
20838,31217_333_C3_2,2
20839,31217_331_C3_1,2
20840,31217_331_C3_2,2
20841,31217_330_C3_2,2
20842,31217_330_C3_3,2
20843,31219_333_H2_1,2
20844,31219_333_H2_2,2
20845,31219_331_H2_1,2
20846,31219_331_H2_2,2
20847,31219_330_H2_1,2
20848,31219_330_H2_2,2
20849,37518_537_B6_1,25 0
20850,37518_537_B6_2,25 0
20851,9442_973_E8_1,0
20852,9442_973_E8_2,0
20853,9442_963_H1_3,0
20854,9442_963_H1_4,0
20855,9442_968_H1_1,0
20856,9442_968_H1_2,0
20857,49805_732_D2_1,0
20858,49805_732_D2_2,0
20859,49805_722_D2_1,0
20860,49805_722_D2_2,0
20861,49805_726_D2_1,0
20862,49805_726_D2_2,0
20863,49805_695_B8_2,0
20864,49805_695_B8_3,0
20865,29390_342_B4_1,0
20866,29390_342_B4_2,0
20867,29390_303_B4_1,0
20868,29390_303_B4_2,0
20869,29390_301_B4_1,0
20870,29390_301_B4_2,0
20871,29391_291_C11_1,0
20872,29391_291_C11_2,0
20873,29391_254_C11_2,0
20874,29391_254_C11_1,0
20875,29391_546_C11_1,0
20876,29391_546_C11_2,0
20877,29045_560_A10_1,25 0
20878,29045_560_A10_2,25 0
20879,29045_551_A10_1,25 0
20880,29045_551_A10_2,25 0
20881,29045_554_A10_1,25 0
20882,29045_554_A10_2,25 0
20883,29046_319_C5_1,25 0
20884,29046_319_C5_2,25 0
20885,29046_320_C5_1,25 0
20886,29046_320_C5_2,25 0
20887,29046_340_C5_1,25 0
20888,29046_340_C5_2,25 0
20889,64814_1254_F2_1,23 0
20890,64814_1254_F2_5,23 0
20891,64814_1215_A4_2,23 0
20892,64814_1215_A4_3,23 0
20893,52004_1656_C2_1,25
20894,52004_1656_C2_2,25
20895,52004_783_F6_1,25
20896,52004_783_F6_2,25
20897,52004_821_H5_1,25
20898,52004_821_H5_2,25
20899,29675_282_F11_1,25 0
20900,29675_282_F11_2,25 0
20901,29675_283_F11_1,25 0
20902,29675_283_F11_2,25 0
20903,29675_281_F11_2,25 0
20904,29675_281_F11_1,25 0
20905,31394_326_G7_1,0
20906,31394_326_G7_2,0
20907,31394_321_G7_1,0
20908,31394_321_G7_2,0
20909,31394_323_G7_3,0
20910,31394_323_G7_4,0
20911,14561_175_D5_1,23
20912,14561_175_D5_2,23
20913,14561_176_D5_3,23
20914,14561_176_D5_4,23
20915,14561_174_D5_1,23
20916,14561_174_D5_2,23
20917,24376_196_B12_1,25 0
20918,24376_196_B12_2,25 0
20919,24376_197_B12_1,25 0
20920,24376_197_B12_2,25 0
20921,24376_195_B12_1,25 0
20922,24376_195_B12_2,25 0
20923,20638_219_D2_1,4
20924,20638_219_D2_2,4
20925,20638_220_D2_1,4
20926,20638_220_D2_2,4
20927,20638_218_D2_1,4
20928,20638_218_D2_2,4
20929,10166_921_G9_3,25 2
20930,10166_921_G9_5,25 2
20931,10166_931_G9_1,25 2
20932,10166_931_G9_2,25 2
20933,10166_923_G9_2,25 2
20934,10166_923_G9_3,25 2
20935,62438_1452_A12_1,6
20936,62438_1452_A12_3,6
20937,78340_1757_F2_1,6
20938,78340_1757_F2_5,6
20939,78340_1708_G4_8_cr57ee62f573af9,6
20940,78340_1708_G4_13_cr57ee62fd0beff,6
20941,19208_154_E8_1,21
20942,19208_154_E8_2,21
20943,19208_152_E8_1,21
20944,19208_152_E8_2,21
20945,15693_128_E3_1,25 21
20946,15693_128_E3_2,25 21
20947,15693_129_E3_1,25 21
20948,15693_129_E3_2,25 21
20949,15693_127_E3_1,25 21
20950,15693_127_E3_2,25 21
20951,51067_1027_B12_3,25 0
20952,51067_1027_B12_8,25 0
20953,51067_784_G1_1,25 0
20954,51067_784_G1_2,25 0
20955,51067_740_G1_1,25 0
20956,51067_740_G1_2,25 0
20957,74371_1703_B8_3,4 21
20958,74371_1703_B8_4,4 21
20959,74371_1677_A12_1,4 21
20960,74371_1677_A12_2,4 21
20961,74371_1688_A12_22_cr57f3f3cc6ad9a,4 21
20962,74371_1688_A12_23_cr57f3f3c332117,4 21
20963,49880_732_C8_1,25 21
20964,49880_732_C8_2,25 21
20965,49880_722_C8_1,25 21
20966,49880_722_C8_2,25 21
20967,49880_726_C8_1,25 21
20968,49880_726_C8_2,25 21
20969,48606_799_C8_1,4 21
20970,48606_799_C8_2,4 21
20971,48606_795_C8_2,4 21
20972,48606_795_C8_4,4 21
20973,48606_792_C8_1,4 21
20974,48606_792_C8_2,4 21
20975,59863_1011_E9_4,4 21
20976,59863_1011_E9_5,4 21
20977,59863_1006_E9_1,4 21
20978,59863_1006_E9_2,4 21
20979,59863_1242_F4_2,4 21
20980,59863_1242_F4_3,4 21
20981,7548_113_C3_1,0
20982,7548_113_C3_2,0
20983,7548_1161_D10_1,0
20984,7548_1161_D10_3,0
20985,7548_161_C3_1,0
